dt_referencia,nr_ano,nr_mes,desc_nome_mes,desc_nome_mes_curto,nr_dia,desc_dia_semana,desc_dia_semana_curto,nr_dia_semana_iso,desc_ano_mes,desc_trimestre,desc_ano_trimestre,nr_semana_ano,dt_inicio_mes,dt_inicio_semana,nr_dia_semana_visual
2017-09-30,2017,9,Setembro,Set,30,Sábado,Sab,6,2017-09,T3,2017-T3,39,2017-09-01,2017-09-25,7
2017-10-01,2017,10,Outubro,Out,1,Domingo,Dom,7,2017-10,T4,2017-T4,39,2017-10-01,2017-09-25,1
2017-10-02,2017,10,Outubro,Out,2,Segunda-Feira,Seg,1,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,2
2017-10-03,2017,10,Outubro,Out,3,Terça-Feira,Ter,2,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,3
2017-10-04,2017,10,Outubro,Out,4,Quarta-Feira,Qua,3,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,4
2017-10-05,2017,10,Outubro,Out,5,Quinta-Feira,Qui,4,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,5
2017-10-06,2017,10,Outubro,Out,6,Sexta-Feira,Sex,5,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,6
2017-10-07,2017,10,Outubro,Out,7,Sábado,Sab,6,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,7
2017-10-08,2017,10,Outubro,Out,8,Domingo,Dom,7,2017-10,T4,2017-T4,40,2017-10-01,2017-10-02,1
2017-10-09,2017,10,Outubro,Out,9,Segunda-Feira,Seg,1,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,2
2017-10-10,2017,10,Outubro,Out,10,Terça-Feira,Ter,2,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,3
2017-10-11,2017,10,Outubro,Out,11,Quarta-Feira,Qua,3,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,4
2017-10-12,2017,10,Outubro,Out,12,Quinta-Feira,Qui,4,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,5
2017-10-13,2017,10,Outubro,Out,13,Sexta-Feira,Sex,5,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,6
2017-10-14,2017,10,Outubro,Out,14,Sábado,Sab,6,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,7
2017-10-15,2017,10,Outubro,Out,15,Domingo,Dom,7,2017-10,T4,2017-T4,41,2017-10-01,2017-10-09,1
2017-10-16,2017,10,Outubro,Out,16,Segunda-Feira,Seg,1,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,2
2017-10-17,2017,10,Outubro,Out,17,Terça-Feira,Ter,2,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,3
2017-10-18,2017,10,Outubro,Out,18,Quarta-Feira,Qua,3,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,4
2017-10-19,2017,10,Outubro,Out,19,Quinta-Feira,Qui,4,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,5
2017-10-20,2017,10,Outubro,Out,20,Sexta-Feira,Sex,5,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,6
2017-10-21,2017,10,Outubro,Out,21,Sábado,Sab,6,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,7
2017-10-22,2017,10,Outubro,Out,22,Domingo,Dom,7,2017-10,T4,2017-T4,42,2017-10-01,2017-10-16,1
2017-10-23,2017,10,Outubro,Out,23,Segunda-Feira,Seg,1,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,2
2017-10-24,2017,10,Outubro,Out,24,Terça-Feira,Ter,2,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,3
2017-10-25,2017,10,Outubro,Out,25,Quarta-Feira,Qua,3,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,4
2017-10-26,2017,10,Outubro,Out,26,Quinta-Feira,Qui,4,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,5
2017-10-27,2017,10,Outubro,Out,27,Sexta-Feira,Sex,5,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,6
2017-10-28,2017,10,Outubro,Out,28,Sábado,Sab,6,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,7
2017-10-29,2017,10,Outubro,Out,29,Domingo,Dom,7,2017-10,T4,2017-T4,43,2017-10-01,2017-10-23,1
2017-10-30,2017,10,Outubro,Out,30,Segunda-Feira,Seg,1,2017-10,T4,2017-T4,44,2017-10-01,2017-10-30,2
2017-10-31,2017,10,Outubro,Out,31,Terça-Feira,Ter,2,2017-10,T4,2017-T4,44,2017-10-01,2017-10-30,3
2017-11-01,2017,11,Novembro,Nov,1,Quarta-Feira,Qua,3,2017-11,T4,2017-T4,44,2017-11-01,2017-10-30,4
2017-11-02,2017,11,Novembro,Nov,2,Quinta-Feira,Qui,4,2017-11,T4,2017-T4,44,2017-11-01,2017-10-30,5
2017-11-03,2017,11,Novembro,Nov,3,Sexta-Feira,Sex,5,2017-11,T4,2017-T4,44,2017-11-01,2017-10-30,6
2017-11-04,2017,11,Novembro,Nov,4,Sábado,Sab,6,2017-11,T4,2017-T4,44,2017-11-01,2017-10-30,7
2017-11-05,2017,11,Novembro,Nov,5,Domingo,Dom,7,2017-11,T4,2017-T4,44,2017-11-01,2017-10-30,1
2017-11-06,2017,11,Novembro,Nov,6,Segunda-Feira,Seg,1,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,2
2017-11-07,2017,11,Novembro,Nov,7,Terça-Feira,Ter,2,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,3
2017-11-08,2017,11,Novembro,Nov,8,Quarta-Feira,Qua,3,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,4
2017-11-09,2017,11,Novembro,Nov,9,Quinta-Feira,Qui,4,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,5
2017-11-10,2017,11,Novembro,Nov,10,Sexta-Feira,Sex,5,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,6
2017-11-11,2017,11,Novembro,Nov,11,Sábado,Sab,6,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,7
2017-11-12,2017,11,Novembro,Nov,12,Domingo,Dom,7,2017-11,T4,2017-T4,45,2017-11-01,2017-11-06,1
2017-11-13,2017,11,Novembro,Nov,13,Segunda-Feira,Seg,1,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,2
2017-11-14,2017,11,Novembro,Nov,14,Terça-Feira,Ter,2,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,3
2017-11-15,2017,11,Novembro,Nov,15,Quarta-Feira,Qua,3,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,4
2017-11-16,2017,11,Novembro,Nov,16,Quinta-Feira,Qui,4,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,5
2017-11-17,2017,11,Novembro,Nov,17,Sexta-Feira,Sex,5,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,6
2017-11-18,2017,11,Novembro,Nov,18,Sábado,Sab,6,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,7
2017-11-19,2017,11,Novembro,Nov,19,Domingo,Dom,7,2017-11,T4,2017-T4,46,2017-11-01,2017-11-13,1
2017-11-20,2017,11,Novembro,Nov,20,Segunda-Feira,Seg,1,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,2
2017-11-21,2017,11,Novembro,Nov,21,Terça-Feira,Ter,2,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,3
2017-11-22,2017,11,Novembro,Nov,22,Quarta-Feira,Qua,3,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,4
2017-11-23,2017,11,Novembro,Nov,23,Quinta-Feira,Qui,4,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,5
2017-11-24,2017,11,Novembro,Nov,24,Sexta-Feira,Sex,5,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,6
2017-11-25,2017,11,Novembro,Nov,25,Sábado,Sab,6,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,7
2017-11-26,2017,11,Novembro,Nov,26,Domingo,Dom,7,2017-11,T4,2017-T4,47,2017-11-01,2017-11-20,1
2017-11-27,2017,11,Novembro,Nov,27,Segunda-Feira,Seg,1,2017-11,T4,2017-T4,48,2017-11-01,2017-11-27,2
2017-11-28,2017,11,Novembro,Nov,28,Terça-Feira,Ter,2,2017-11,T4,2017-T4,48,2017-11-01,2017-11-27,3
2017-11-29,2017,11,Novembro,Nov,29,Quarta-Feira,Qua,3,2017-11,T4,2017-T4,48,2017-11-01,2017-11-27,4
2017-11-30,2017,11,Novembro,Nov,30,Quinta-Feira,Qui,4,2017-11,T4,2017-T4,48,2017-11-01,2017-11-27,5
2017-12-01,2017,12,Dezembro,Dez,1,Sexta-Feira,Sex,5,2017-12,T4,2017-T4,48,2017-12-01,2017-11-27,6
2017-12-02,2017,12,Dezembro,Dez,2,Sábado,Sab,6,2017-12,T4,2017-T4,48,2017-12-01,2017-11-27,7
2017-12-03,2017,12,Dezembro,Dez,3,Domingo,Dom,7,2017-12,T4,2017-T4,48,2017-12-01,2017-11-27,1
2017-12-04,2017,12,Dezembro,Dez,4,Segunda-Feira,Seg,1,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,2
2017-12-05,2017,12,Dezembro,Dez,5,Terça-Feira,Ter,2,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,3
2017-12-06,2017,12,Dezembro,Dez,6,Quarta-Feira,Qua,3,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,4
2017-12-07,2017,12,Dezembro,Dez,7,Quinta-Feira,Qui,4,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,5
2017-12-08,2017,12,Dezembro,Dez,8,Sexta-Feira,Sex,5,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,6
2017-12-09,2017,12,Dezembro,Dez,9,Sábado,Sab,6,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,7
2017-12-10,2017,12,Dezembro,Dez,10,Domingo,Dom,7,2017-12,T4,2017-T4,49,2017-12-01,2017-12-04,1
2017-12-11,2017,12,Dezembro,Dez,11,Segunda-Feira,Seg,1,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,2
2017-12-12,2017,12,Dezembro,Dez,12,Terça-Feira,Ter,2,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,3
2017-12-13,2017,12,Dezembro,Dez,13,Quarta-Feira,Qua,3,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,4
2017-12-14,2017,12,Dezembro,Dez,14,Quinta-Feira,Qui,4,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,5
2017-12-15,2017,12,Dezembro,Dez,15,Sexta-Feira,Sex,5,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,6
2017-12-16,2017,12,Dezembro,Dez,16,Sábado,Sab,6,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,7
2017-12-17,2017,12,Dezembro,Dez,17,Domingo,Dom,7,2017-12,T4,2017-T4,50,2017-12-01,2017-12-11,1
2017-12-18,2017,12,Dezembro,Dez,18,Segunda-Feira,Seg,1,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,2
2017-12-19,2017,12,Dezembro,Dez,19,Terça-Feira,Ter,2,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,3
2017-12-20,2017,12,Dezembro,Dez,20,Quarta-Feira,Qua,3,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,4
2017-12-21,2017,12,Dezembro,Dez,21,Quinta-Feira,Qui,4,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,5
2017-12-22,2017,12,Dezembro,Dez,22,Sexta-Feira,Sex,5,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,6
2017-12-23,2017,12,Dezembro,Dez,23,Sábado,Sab,6,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,7
2017-12-24,2017,12,Dezembro,Dez,24,Domingo,Dom,7,2017-12,T4,2017-T4,51,2017-12-01,2017-12-18,1
2017-12-25,2017,12,Dezembro,Dez,25,Segunda-Feira,Seg,1,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,2
2017-12-26,2017,12,Dezembro,Dez,26,Terça-Feira,Ter,2,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,3
2017-12-27,2017,12,Dezembro,Dez,27,Quarta-Feira,Qua,3,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,4
2017-12-28,2017,12,Dezembro,Dez,28,Quinta-Feira,Qui,4,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,5
2017-12-29,2017,12,Dezembro,Dez,29,Sexta-Feira,Sex,5,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,6
2017-12-30,2017,12,Dezembro,Dez,30,Sábado,Sab,6,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,7
2017-12-31,2017,12,Dezembro,Dez,31,Domingo,Dom,7,2017-12,T4,2017-T4,52,2017-12-01,2017-12-25,1
2018-01-01,2018,1,Janeiro,Jan,1,Segunda-Feira,Seg,1,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,2
2018-01-02,2018,1,Janeiro,Jan,2,Terça-Feira,Ter,2,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,3
2018-01-03,2018,1,Janeiro,Jan,3,Quarta-Feira,Qua,3,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,4
2018-01-04,2018,1,Janeiro,Jan,4,Quinta-Feira,Qui,4,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,5
2018-01-05,2018,1,Janeiro,Jan,5,Sexta-Feira,Sex,5,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,6
2018-01-06,2018,1,Janeiro,Jan,6,Sábado,Sab,6,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,7
2018-01-07,2018,1,Janeiro,Jan,7,Domingo,Dom,7,2018-01,T1,2018-T1,1,2018-01-01,2018-01-01,1
2018-01-08,2018,1,Janeiro,Jan,8,Segunda-Feira,Seg,1,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,2
2018-01-09,2018,1,Janeiro,Jan,9,Terça-Feira,Ter,2,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,3
2018-01-10,2018,1,Janeiro,Jan,10,Quarta-Feira,Qua,3,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,4
2018-01-11,2018,1,Janeiro,Jan,11,Quinta-Feira,Qui,4,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,5
2018-01-12,2018,1,Janeiro,Jan,12,Sexta-Feira,Sex,5,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,6
2018-01-13,2018,1,Janeiro,Jan,13,Sábado,Sab,6,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,7
2018-01-14,2018,1,Janeiro,Jan,14,Domingo,Dom,7,2018-01,T1,2018-T1,2,2018-01-01,2018-01-08,1
2018-01-15,2018,1,Janeiro,Jan,15,Segunda-Feira,Seg,1,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,2
2018-01-16,2018,1,Janeiro,Jan,16,Terça-Feira,Ter,2,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,3
2018-01-17,2018,1,Janeiro,Jan,17,Quarta-Feira,Qua,3,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,4
2018-01-18,2018,1,Janeiro,Jan,18,Quinta-Feira,Qui,4,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,5
2018-01-19,2018,1,Janeiro,Jan,19,Sexta-Feira,Sex,5,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,6
2018-01-20,2018,1,Janeiro,Jan,20,Sábado,Sab,6,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,7
2018-01-21,2018,1,Janeiro,Jan,21,Domingo,Dom,7,2018-01,T1,2018-T1,3,2018-01-01,2018-01-15,1
2018-01-22,2018,1,Janeiro,Jan,22,Segunda-Feira,Seg,1,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,2
2018-01-23,2018,1,Janeiro,Jan,23,Terça-Feira,Ter,2,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,3
2018-01-24,2018,1,Janeiro,Jan,24,Quarta-Feira,Qua,3,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,4
2018-01-25,2018,1,Janeiro,Jan,25,Quinta-Feira,Qui,4,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,5
2018-01-26,2018,1,Janeiro,Jan,26,Sexta-Feira,Sex,5,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,6
2018-01-27,2018,1,Janeiro,Jan,27,Sábado,Sab,6,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,7
2018-01-28,2018,1,Janeiro,Jan,28,Domingo,Dom,7,2018-01,T1,2018-T1,4,2018-01-01,2018-01-22,1
2018-01-29,2018,1,Janeiro,Jan,29,Segunda-Feira,Seg,1,2018-01,T1,2018-T1,5,2018-01-01,2018-01-29,2
2018-01-30,2018,1,Janeiro,Jan,30,Terça-Feira,Ter,2,2018-01,T1,2018-T1,5,2018-01-01,2018-01-29,3
2018-01-31,2018,1,Janeiro,Jan,31,Quarta-Feira,Qua,3,2018-01,T1,2018-T1,5,2018-01-01,2018-01-29,4
2018-02-01,2018,2,Fevereiro,Fev,1,Quinta-Feira,Qui,4,2018-02,T1,2018-T1,5,2018-02-01,2018-01-29,5
2018-02-02,2018,2,Fevereiro,Fev,2,Sexta-Feira,Sex,5,2018-02,T1,2018-T1,5,2018-02-01,2018-01-29,6
2018-02-03,2018,2,Fevereiro,Fev,3,Sábado,Sab,6,2018-02,T1,2018-T1,5,2018-02-01,2018-01-29,7
2018-02-04,2018,2,Fevereiro,Fev,4,Domingo,Dom,7,2018-02,T1,2018-T1,5,2018-02-01,2018-01-29,1
2018-02-05,2018,2,Fevereiro,Fev,5,Segunda-Feira,Seg,1,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,2
2018-02-06,2018,2,Fevereiro,Fev,6,Terça-Feira,Ter,2,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,3
2018-02-07,2018,2,Fevereiro,Fev,7,Quarta-Feira,Qua,3,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,4
2018-02-08,2018,2,Fevereiro,Fev,8,Quinta-Feira,Qui,4,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,5
2018-02-09,2018,2,Fevereiro,Fev,9,Sexta-Feira,Sex,5,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,6
2018-02-10,2018,2,Fevereiro,Fev,10,Sábado,Sab,6,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,7
2018-02-11,2018,2,Fevereiro,Fev,11,Domingo,Dom,7,2018-02,T1,2018-T1,6,2018-02-01,2018-02-05,1
2018-02-12,2018,2,Fevereiro,Fev,12,Segunda-Feira,Seg,1,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,2
2018-02-13,2018,2,Fevereiro,Fev,13,Terça-Feira,Ter,2,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,3
2018-02-14,2018,2,Fevereiro,Fev,14,Quarta-Feira,Qua,3,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,4
2018-02-15,2018,2,Fevereiro,Fev,15,Quinta-Feira,Qui,4,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,5
2018-02-16,2018,2,Fevereiro,Fev,16,Sexta-Feira,Sex,5,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,6
2018-02-17,2018,2,Fevereiro,Fev,17,Sábado,Sab,6,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,7
2018-02-18,2018,2,Fevereiro,Fev,18,Domingo,Dom,7,2018-02,T1,2018-T1,7,2018-02-01,2018-02-12,1
2018-02-19,2018,2,Fevereiro,Fev,19,Segunda-Feira,Seg,1,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,2
2018-02-20,2018,2,Fevereiro,Fev,20,Terça-Feira,Ter,2,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,3
2018-02-21,2018,2,Fevereiro,Fev,21,Quarta-Feira,Qua,3,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,4
2018-02-22,2018,2,Fevereiro,Fev,22,Quinta-Feira,Qui,4,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,5
2018-02-23,2018,2,Fevereiro,Fev,23,Sexta-Feira,Sex,5,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,6
2018-02-24,2018,2,Fevereiro,Fev,24,Sábado,Sab,6,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,7
2018-02-25,2018,2,Fevereiro,Fev,25,Domingo,Dom,7,2018-02,T1,2018-T1,8,2018-02-01,2018-02-19,1
2018-02-26,2018,2,Fevereiro,Fev,26,Segunda-Feira,Seg,1,2018-02,T1,2018-T1,9,2018-02-01,2018-02-26,2
2018-02-27,2018,2,Fevereiro,Fev,27,Terça-Feira,Ter,2,2018-02,T1,2018-T1,9,2018-02-01,2018-02-26,3
2018-02-28,2018,2,Fevereiro,Fev,28,Quarta-Feira,Qua,3,2018-02,T1,2018-T1,9,2018-02-01,2018-02-26,4
2018-03-01,2018,3,Março,Mar,1,Quinta-Feira,Qui,4,2018-03,T1,2018-T1,9,2018-03-01,2018-02-26,5
2018-03-02,2018,3,Março,Mar,2,Sexta-Feira,Sex,5,2018-03,T1,2018-T1,9,2018-03-01,2018-02-26,6
2018-03-03,2018,3,Março,Mar,3,Sábado,Sab,6,2018-03,T1,2018-T1,9,2018-03-01,2018-02-26,7
2018-03-04,2018,3,Março,Mar,4,Domingo,Dom,7,2018-03,T1,2018-T1,9,2018-03-01,2018-02-26,1
2018-03-05,2018,3,Março,Mar,5,Segunda-Feira,Seg,1,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,2
2018-03-06,2018,3,Março,Mar,6,Terça-Feira,Ter,2,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,3
2018-03-07,2018,3,Março,Mar,7,Quarta-Feira,Qua,3,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,4
2018-03-08,2018,3,Março,Mar,8,Quinta-Feira,Qui,4,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,5
2018-03-09,2018,3,Março,Mar,9,Sexta-Feira,Sex,5,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,6
2018-03-10,2018,3,Março,Mar,10,Sábado,Sab,6,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,7
2018-03-11,2018,3,Março,Mar,11,Domingo,Dom,7,2018-03,T1,2018-T1,10,2018-03-01,2018-03-05,1
2018-03-12,2018,3,Março,Mar,12,Segunda-Feira,Seg,1,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,2
2018-03-13,2018,3,Março,Mar,13,Terça-Feira,Ter,2,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,3
2018-03-14,2018,3,Março,Mar,14,Quarta-Feira,Qua,3,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,4
2018-03-15,2018,3,Março,Mar,15,Quinta-Feira,Qui,4,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,5
2018-03-16,2018,3,Março,Mar,16,Sexta-Feira,Sex,5,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,6
2018-03-17,2018,3,Março,Mar,17,Sábado,Sab,6,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,7
2018-03-18,2018,3,Março,Mar,18,Domingo,Dom,7,2018-03,T1,2018-T1,11,2018-03-01,2018-03-12,1
2018-03-19,2018,3,Março,Mar,19,Segunda-Feira,Seg,1,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,2
2018-03-20,2018,3,Março,Mar,20,Terça-Feira,Ter,2,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,3
2018-03-21,2018,3,Março,Mar,21,Quarta-Feira,Qua,3,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,4
2018-03-22,2018,3,Março,Mar,22,Quinta-Feira,Qui,4,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,5
2018-03-23,2018,3,Março,Mar,23,Sexta-Feira,Sex,5,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,6
2018-03-24,2018,3,Março,Mar,24,Sábado,Sab,6,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,7
2018-03-25,2018,3,Março,Mar,25,Domingo,Dom,7,2018-03,T1,2018-T1,12,2018-03-01,2018-03-19,1
2018-03-26,2018,3,Março,Mar,26,Segunda-Feira,Seg,1,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,2
2018-03-27,2018,3,Março,Mar,27,Terça-Feira,Ter,2,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,3
2018-03-28,2018,3,Março,Mar,28,Quarta-Feira,Qua,3,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,4
2018-03-29,2018,3,Março,Mar,29,Quinta-Feira,Qui,4,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,5
2018-03-30,2018,3,Março,Mar,30,Sexta-Feira,Sex,5,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,6
2018-03-31,2018,3,Março,Mar,31,Sábado,Sab,6,2018-03,T1,2018-T1,13,2018-03-01,2018-03-26,7
2018-04-01,2018,4,Abril,Abr,1,Domingo,Dom,7,2018-04,T2,2018-T2,13,2018-04-01,2018-03-26,1
2018-04-02,2018,4,Abril,Abr,2,Segunda-Feira,Seg,1,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,2
2018-04-03,2018,4,Abril,Abr,3,Terça-Feira,Ter,2,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,3
2018-04-04,2018,4,Abril,Abr,4,Quarta-Feira,Qua,3,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,4
2018-04-05,2018,4,Abril,Abr,5,Quinta-Feira,Qui,4,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,5
2018-04-06,2018,4,Abril,Abr,6,Sexta-Feira,Sex,5,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,6
2018-04-07,2018,4,Abril,Abr,7,Sábado,Sab,6,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,7
2018-04-08,2018,4,Abril,Abr,8,Domingo,Dom,7,2018-04,T2,2018-T2,14,2018-04-01,2018-04-02,1
2018-04-09,2018,4,Abril,Abr,9,Segunda-Feira,Seg,1,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,2
2018-04-10,2018,4,Abril,Abr,10,Terça-Feira,Ter,2,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,3
2018-04-11,2018,4,Abril,Abr,11,Quarta-Feira,Qua,3,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,4
2018-04-12,2018,4,Abril,Abr,12,Quinta-Feira,Qui,4,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,5
2018-04-13,2018,4,Abril,Abr,13,Sexta-Feira,Sex,5,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,6
2018-04-14,2018,4,Abril,Abr,14,Sábado,Sab,6,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,7
2018-04-15,2018,4,Abril,Abr,15,Domingo,Dom,7,2018-04,T2,2018-T2,15,2018-04-01,2018-04-09,1
2018-04-16,2018,4,Abril,Abr,16,Segunda-Feira,Seg,1,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,2
2018-04-17,2018,4,Abril,Abr,17,Terça-Feira,Ter,2,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,3
2018-04-18,2018,4,Abril,Abr,18,Quarta-Feira,Qua,3,2018-04,T2,2018-T2,16,2018-04-01,2018-04-16,4
